congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,,
113,house,H001057,Tim,,Huelskamp,,11/11/1968,KS,R,Yes,1/3/2013,44.1,,
113,house,S001156,Linda,T.,Sánchez,,1/28/1969,CA,D,Yes,1/3/2013,43.9,,
113,house,H001058,Bill,,Huizenga,,1/31/1969,MI,R,Yes,1/3/2013,43.9,,
113,house,M001189,Luke,,Messer,,2/27/1969,IN,R,No,1/3/2013,43.8,,
113,house,M001159,Cathy,,McMorris Rodgers,,5/22/1969,WA,R,Yes,1/3/2013,43.6,,
113,house,H001060,Robert,,Hurt,,6/16/1969,VA,R,Yes,1/3/2013,43.6,,
113,house,S001189,Austin,,Scott,,12/10/1969,GA,R,Yes,1/3/2013,43.1,,
113,house,D000619,Rodney,,Davis,,1/5/1970,IL,R,No,1/3/2013,43,,
113,house,R000570,Paul,D.,Ryan,,1/29/1970,WI,R,Yes,1/3/2013,42.9,,
113,house,G000560,Tom,,Graves,,2/3/1970,GA,R,Yes,1/3/2013,42.9,,
113,house,G000569,Michael,G.,Grimm,,2/7/1970,NY,R,Yes,1/3/2013,42.9,,
113,house,R000592,Todd,,Rokita,,2/9/1970,IN,R,Yes,1/3/2013,42.9,,
113,house,W000810,Rob,,Woodall,,2/11/1970,GA,R,Yes,1/3/2013,42.9,,
113,house,P000601,Steven,M.,Palazzo,,2/21/1970,MS,R,Yes,1/3/2013,42.9,,
113,house,J000294,Hakeem,S.,Jeffries,,8/4/1970,NY,D,No,1/3/2013,42.4,,
113,house,R000583,Thomas,J.,Rooney,,11/21/1970,FL,R,Yes,1/3/2013,42.1,,
113,house,S001172,Adrian,,Smith,,12/19/1970,NE,R,Yes,1/3/2013,42,,
113,house,V000131,Marc,A.,Veasey,,1/3/1971,TX,D,No,1/3/2013,42,,
113,house,M001184,Thomas,,Massie,,1/13/1971,KY,R,Yes,1/3/2013,42,,
113,house,D000614,Sean,P.,Duffy,,10/3/1971,WI,R,Yes,1/3/2013,41.3,,
113,house,H001067,Richard,,Hudson,,11/4/1971,NC,R,No,1/3/2013,41.2,,
113,house,R000585,Tom,W.,Reed,II,11/18/1971,NY,R,Yes,1/3/2013,41.1,,
113,house,N000184,Kristi,L.,Noem,,11/30/1971,SD,R,Yes,1/3/2013,41.1,,
113,house,L000570,Ben,Ray,Luján,,6/7/1972,NM,D,Yes,1/3/2013,40.6,,
113,house,Y000064,Todd,C.,Young,,8/24/1972,IN,R,Yes,1/3/2013,40.4,,
113,house,R000599,Raul,,Ruiz,,8/25/1972,CA,D,No,1/3/2013,40.4,,
113,house,O000170,Beto,,O'Rourke,,9/26/1972,TX,D,No,1/3/2013,40.3,,
113,house,F000458,Stephen,Lee,Fincher,,2/7/1973,TN,R,Yes,1/3/2013,39.9,,
113,house,H001066,Steven,A.,Horsford,,4/29/1973,NV,D,No,1/3/2013,39.7,,
113,house,R000577,Tim,J.,Ryan,,7/16/1973,OH,D,Yes,1/3/2013,39.5,,
113,house,B001282,Garland,,Barr,,7/24/1973,KY,R,No,1/3/2013,39.4,,
113,house,R000588,Cedric,L.,Richmond,,9/13/1973,LA,D,Yes,1/3/2013,39.3,,
113,house,N000181,Devin,G.,Nunes,,10/1/1973,CA,R,Yes,1/3/2013,39.3,,
113,house,R000594,Jon,,Runyan,,11/27/1973,NJ,R,Yes,1/3/2013,39.1,,
113,house,K000381,Derek,,Kilmer,,1/1/1974,WA,D,No,1/3/2013,39,,
113,house,M001192,Vance,,McAllister,,1/7/1974,LA,R,No,1/3/2013,39,,
113,house,G000562,Cory,,Gardner,,8/22/1974,CO,R,Yes,1/3/2013,38.4,,
113,house,C001091,Joaquin,,Castro,,9/16/1974,TX,D,No,1/3/2013,38.3,,
113,house,C001072,André,,Carson,,10/16/1974,IN,D,Yes,1/3/2013,38.2,,
113,house,P000598,Jared,,Polis,,5/12/1975,CO,D,Yes,1/3/2013,37.6,,
113,house,B001283,Jim,,Bridenstine,,6/15/1975,OK,R,No,1/3/2013,37.6,,
113,house,M001188,Grace,,Meng,,10/1/1975,NY,D,No,1/3/2013,37.3,,
113,house,M001156,Patrick,T.,McHenry,,10/22/1975,NC,R,Yes,1/3/2013,37.2,,
113,house,Y000063,Kevin,,Yoder,,1/8/1976,KS,R,Yes,1/3/2013,37,,
113,house,R000596,Trey,,Radel,,4/20/1976,FL,R,No,1/3/2013,36.7,,
113,house,S001191,Kyrsten,,Sinema,,7/12/1976,AZ,D,No,1/3/2013,36.5,,
113,house,R000591,Martha,,Roby,,7/27/1976,AL,R,Yes,1/3/2013,36.4,,
113,house,S001188,Marlin,A.,Stutzman,,8/31/1976,IN,R,Yes,1/3/2013,36.3,,
113,house,H001048,Duncan,D.,Hunter,,12/7/1976,CA,R,Yes,1/3/2013,36.1,,
113,house,V000129,David,G.,Valadao,,4/14/1977,CA,R,No,1/3/2013,35.7,,
113,house,C001095,Tom,,Cotton,,5/13/1977,AR,R,No,1/3/2013,35.6,,
113,house,M001190,Markwayne,,Mullin,,7/26/1977,OK,R,No,1/3/2013,35.4,,
113,house,K000378,Adam,,Kinzinger,,2/27/1978,IL,R,Yes,1/3/2013,34.9,,
113,house,D000621,Ron,,DeSantis,,9/14/1978,FL,R,No,1/3/2013,34.3,,
113,house,H001056,Jaime,,Herrera Beutler,,11/3/1978,WA,R,Yes,1/3/2013,34.2,,
113,house,A000367,Justin,,Amash,,4/18/1980,MI,R,Yes,1/3/2013,32.7,,
113,house,S001195,Jason,T.,Smith,,6/16/1980,MO,R,No,1/3/2013,32.6,,
113,house,K000379,Joseph,P.,Kennedy,III,10/4/1980,MA,D,No,1/3/2013,32.2,,
113,house,S001193,Eric,,Swalwell,,11/16/1980,CA,D,No,1/3/2013,32.1,,
113,house,G000571,Tulsi,,Gabbard,,4/12/1981,HI,D,No,1/3/2013,31.7,,
113,house,S001179,Aaron,,Schock,,5/28/1981,IL,R,Yes,1/3/2013,31.6,,
113,house,M001191,Patrick,,Murphy,,3/30/1983,FL,D,No,1/3/2013,29.8,,
113,senate,F000062,Dianne,,Feinstein,,6/22/1933,CA,D,Yes,1/3/2013,79.5,,
113,senate,G000386,Charles,E.,Grassley,,9/17/1933,IA,R,Yes,1/3/2013,79.3,,
113,senate,H000338,Orrin,G.,Hatch,,3/22/1934,UT,R,Yes,1/3/2013,78.8,,
113,senate,S000320,Richard,C.,Shelby,,5/6/1934,AL,R,Yes,1/3/2013,78.7,,
113,senate,L000261,Carl,,Levin,,6/28/1934,MI,D,Yes,1/3/2013,78.5,,
113,senate,I000024,James,M.,Inhofe,,11/17/1934,OK,R,Yes,1/3/2013,78.1,,
113,senate,R000307,Pat,,Roberts,,4/20/1936,KS,R,Yes,1/3/2013,76.7,,
113,senate,M000702,Barbara,A.,Mikulski,,7/20/1936,MD,D,Yes,1/3/2013,76.5,,
113,senate,M000303,John,S.,McCain,,8/29/1936,AZ,R,Yes,1/3/2013,76.3,,
113,senate,R000361,John,D.,Rockefeller,IV,6/18/1937,WV,D,Yes,1/3/2013,75.5,,
113,senate,C000567,Thad,,Cochran,,12/7/1937,MS,R,Yes,1/3/2013,75.1,,
113,senate,H000206,Thomas,,Harkin,,11/19/1939,IA,D,Yes,1/3/2013,73.1,,
113,senate,R000146,Harry,M.,Reid,,12/2/1939,NV,D,Yes,1/3/2013,73.1,,
113,senate,L000174,Patrick,J.,Leahy,,3/31/1940,VT,D,Yes,1/3/2013,72.8,,
113,senate,A000360,Lamar,,Alexander,,7/3/1940,TN,R,Yes,1/3/2013,72.5,,
113,senate,B000711,Barbara,,Boxer,,11/11/1940,CA,D,Yes,1/3/2013,72.1,,
113,senate,S000033,Bernard,,Sanders,,9/8/1941,VT,I,Yes,1/3/2013,71.3,,
113,senate,M000355,Mitch,,McConnell,,2/20/1942,KY,R,Yes,1/3/2013,70.9,,
113,senate,N000032,Bill,,Nelson,,9/29/1942,FL,D,Yes,1/3/2013,70.3,,
113,senate,R000584,James,,Risch,,5/3/1943,ID,R,Yes,1/3/2013,69.7,,
113,senate,C000542,Daniel,Ray,Coats,,5/16/1943,IN,R,Yes,1/3/2013,69.6,,
113,senate,C000141,Benjamin,L.,Cardin,,10/5/1943,MD,D,Yes,1/3/2013,69.2,,
113,senate,C000286,Saxby,,Chambliss,,11/10/1943,GA,R,Yes,1/3/2013,69.1,,
113,senate,E000285,Michael,B.,Enzi,,2/1/1944,WY,R,Yes,1/3/2013,68.9,,
113,senate,K000383,Angus,,King,,3/31/1944,ME,I,No,1/3/2013,68.8,,
113,senate,D000563,Richard,J.,Durbin,,11/21/1944,IL,D,Yes,1/3/2013,68.1,,
113,senate,I000055,John,H.,Isakson,,12/28/1944,GA,R,Yes,1/3/2013,68,,
113,senate,B001277,Richard,,Blumenthal,,2/13/1946,CT,D,Yes,1/3/2013,66.9,,
113,senate,M000133,Edward,J.,Markey,,7/11/1946,MA,D,Yes,1/3/2013,66.5,,
113,senate,S001141,Jefferson,B.,Sessions,,12/24/1946,AL,R,Yes,1/3/2013,66,,
113,senate,J000177,Tim,P.,Johnson,,12/28/1946,SD,D,Yes,1/3/2013,66,,
113,senate,C000174,Thomas,Richard,Carper,,1/23/1947,DE,D,Yes,1/3/2013,65.9,,
113,senate,S001181,Jeanne,,Shaheen,,1/28/1947,NH,D,Yes,1/3/2013,65.9,,
113,senate,M001183,Joe,,Manchin,III,8/24/1947,WV,D,Yes,1/3/2013,65.4,,
113,senate,H001042,Mazie,K.,Hirono,,11/3/1947,HI,D,Yes,1/3/2013,65.2,,
113,senate,C000560,Thomas,A.,Coburn,,3/14/1948,OK,R,Yes,1/3/2013,64.8,,
113,senate,U000039,Tom,S.,Udall,,5/18/1948,NM,D,Yes,1/3/2013,64.6,,
113,senate,W000779,Ron,,Wyden,,5/3/1949,OR,D,Yes,1/3/2013,63.7,,
113,senate,W000817,Elizabeth,,Warren,,6/22/1949,MA,D,No,1/3/2013,63.5,,
113,senate,R000122,John,F.,Reed,,11/12/1949,RI,D,Yes,1/3/2013,63.1,,
113,senate,B000575,Roy,,Blunt,,1/10/1950,MO,R,Yes,1/3/2013,63,,
113,senate,S000770,Debbie,Ann,Stabenow,,4/29/1950,MI,D,Yes,1/3/2013,62.7,,
113,senate,J000291,Mike,,Johanns,,6/18/1950,NE,R,Yes,1/3/2013,62.5,,
113,senate,U000038,Mark,E.,Udall,,7/18/1950,CO,D,Yes,1/3/2013,62.5,,
113,senate,M001111,Patty,,Murray,,10/11/1950,WA,D,Yes,1/3/2013,62.2,,
113,senate,S000148,Charles,E.,Schumer,,11/23/1950,NY,D,Yes,1/3/2013,62.1,,
113,senate,B001236,John,,Boozman,,12/10/1950,AR,R,Yes,1/3/2013,62.1,,
113,senate,F000463,Deb,,Fischer,,3/1/1951,NE,R,No,1/3/2013,61.8,,
113,senate,C000880,Michael,D.,Crapo,,5/20/1951,ID,R,Yes,1/3/2013,61.6,,
113,senate,F000457,Alan,Stuart,Franken,,5/21/1951,MN,D,Yes,1/3/2013,61.6,,
113,senate,W000437,Roger,F.,Wicker,,7/5/1951,MS,R,Yes,1/3/2013,61.5,,
113,senate,C001056,John,,Cornyn,,2/2/1952,TX,R,Yes,1/3/2013,60.9,,
113,senate,B001261,John,A.,Barrasso,,7/21/1952,WY,R,Yes,1/3/2013,60.5,,
113,senate,C001071,Bob,,Corker,,8/24/1952,TN,R,Yes,1/3/2013,60.4,,
113,senate,B000944,Sherrod,,Brown,,11/9/1952,OH,D,Yes,1/3/2013,60.2,,
113,senate,C001035,Susan,M.,Collins,,12/7/1952,ME,R,Yes,1/3/2013,60.1,,
113,senate,H001049,Kay,,Hagan,,5/26/1953,NC,D,Yes,1/3/2013,59.6,,
113,senate,M001170,Claire,,McCaskill,,7/24/1953,MO,D,Yes,1/3/2013,59.4,,
113,senate,M000639,Robert,,Menéndez,,1/1/1954,NJ,D,Yes,1/3/2013,59,,
113,senate,M000934,Jerry,,Moran,,5/29/1954,KS,R,Yes,1/3/2013,58.6,,
113,senate,W000805,Mark,,Warner,,12/15/1954,VA,D,Yes,1/3/2013,58.1,,
113,senate,J000293,Ron,,Johnson,,4/8/1955,WI,R,Yes,1/3/2013,57.7,,
113,senate,G000359,Lindsey,O.,Graham,,7/9/1955,SC,R,Yes,1/3/2013,57.5,,
113,senate,D000607,Joe,,Donnelly,,9/28/1955,IN,D,Yes,1/3/2013,57.3,,
113,senate,W000802,Sheldon,,Whitehouse,,10/20/1955,RI,D,Yes,1/3/2013,57.2,,
113,senate,H001069,Heidi,,Heitkamp,,10/30/1955,ND,D,No,1/3/2013,57.2,,
113,senate,L000550,Mary,L.,Landrieu,,11/23/1955,LA,D,Yes,1/3/2013,57.1,,
113,senate,B001135,Richard,M.,Burr,,11/30/1955,NC,R,Yes,1/3/2013,57.1,,
113,senate,P000449,Robert,J.,Portman,,12/19/1955,OH,R,Yes,1/3/2013,57,,
113,senate,T000464,Jon,,Tester,,8/21/1956,MT,D,Yes,1/3/2013,56.4,,
113,senate,M001176,Jeff,,Merkley,,10/24/1956,OR,D,Yes,1/3/2013,56.2,,
113,senate,H001061,John,,Hoeven,,3/13/1957,ND,R,Yes,1/3/2013,55.8,,
113,senate,M001153,Lisa,A.,Murkowski,,5/22/1957,AK,R,Yes,1/3/2013,55.6,,
113,senate,K000384,Timothy,,Kaine,,2/26/1958,VA,D,No,1/3/2013,54.9,,
113,senate,C000127,Maria,,Cantwell,,10/13/1958,WA,D,Yes,1/3/2013,54.2,,
113,senate,K000360,Mark,Steven,Kirk,,9/15/1959,IL,R,Yes,1/3/2013,53.3,,
113,senate,C001070,Robert,P.,Casey,Jr.,4/13/1960,PA,D,Yes,1/3/2013,52.7,,
113,senate,H001041,Dean,,Heller,,5/10/1960,NV,R,Yes,1/3/2013,52.7,,
113,senate,K000367,Amy,Jean,Klobuchar,,5/25/1960,MN,D,Yes,1/3/2013,52.6,,
113,senate,W000818,John,E.,Walsh,,11/3/1960,MT,D,No,1/3/2013,52.2,,
113,senate,T000250,John,,Thune,,1/7/1961,SD,R,Yes,1/3/2013,52,,
113,senate,V000127,David,,Vitter,,5/3/1961,LA,R,Yes,1/3/2013,51.7,,
113,senate,T000461,Patrick,J.,Toomey,,11/17/1961,PA,R,Yes,1/3/2013,51.1,,
113,senate,B001230,Tammy,,Baldwin,,2/11/1962,WI,D,Yes,1/3/2013,50.9,,
113,senate,B001265,Mark,,Begich,,3/30/1962,AK,D,Yes,1/3/2013,50.8,,
113,senate,F000444,Jeff,,Flake,,12/31/1962,AZ,R,Yes,1/3/2013,50,,
113,senate,P000603,Rand,,Paul,,1/7/1963,KY,R,Yes,1/3/2013,50,,
113,senate,P000590,Mark,,Pryor,,1/10/1963,AR,D,Yes,1/3/2013,50,,
113,senate,C001088,Chris,Andrew,Coons,,9/9/1963,DE,D,Yes,1/3/2013,49.3,,
113,senate,B001267,Michael,F.,Bennet,,11/28/1964,CO,D,Yes,1/3/2013,48.1,,
113,senate,S001184,Tim,,Scott,,9/19/1965,SC,R,Yes,1/3/2013,47.3,,
113,senate,G000555,Kirsten,E.,Gillibrand,,12/9/1966,NY,D,Yes,1/3/2013,46.1,,
113,senate,A000368,Kelly,,Ayotte,,6/27/1968,NH,R,Yes,1/3/2013,44.5,,
113,senate,B001288,Cory,Anthony,Booker,,4/27/1969,NJ,D,No,1/3/2013,43.7,,
113,senate,C001098,Ted,,Cruz,,12/22/1970,TX,R,No,1/3/2013,42,,
113,senate,R000595,Marco,,Rubio,,5/28/1971,FL,R,Yes,1/3/2013,41.6,,
113,senate,L000577,Mike,,Lee,,6/4/1971,UT,R,Yes,1/3/2013,41.6,,
113,senate,H001046,Martin,,Heinrich,,10/17/1971,NM,D,Yes,1/3/2013,41.2,,
113,senate,S001194,Brian,Emanuel,Schatz,,10/20/1972,HI,D,Yes,1/3/2013,40.2,,
113,senate,M001169,Christopher,S.,Murphy,,8/3/1973,CT,D,Yes,1/3/2013,39.4,,
113,senate,B000243,Max,S.,Baucus,,12/10/1937,MT,D,Yes,1/3/2013,75.1,,
113,senate,C001099,William,,Cowan,,4/3/1965,MA,D,No,1/3/2013,47.8,,
113,senate,C001100,Jeffrey,Scott,Chiesa,,6/21/1961,NJ,R,No,1/3/2013,51.5,,
113,senate,K000148,John,Forbes,Kerry,,12/10/1939,MA,D,Yes,1/3/2013,73.1,,
113,senate,L000123,Frank,R.,Lautenberg,,1/22/1920,NJ,D,Yes,1/3/2013,93,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
